Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
6,1,60,25,2,1,1,55,100,0,0,1000,11140
11,5,48,28,1,2,1,35,96,0,0,1100,1370
2,2,60,20,1,1,1,35,150,32000,2000,1500,1599
13,1,60,34,2,1,1,65,199,0,0,1550,2100
7,5,24,45,1,1,1,35,96,0,0,300,600
3,1,24,28,2,1,1,80,198,0,0,100,560
3,2,60,27,2,1,3,45,21,4000,0,1050,1064
25,2,60,63,2,1,3,60,70,10000,0,700,925
6,5,60,23,1,1,1,35,50,0,0,1200,1830
3,2,60,26,2,1,3,35,121,8000,3055,1400,1581
2,1,60,41,4,1,1,41,58,0,0,1000,1189
1,5,48,27,1,1,1,35,93,6000,0,550,818
32,2,36,53,2,1,1,35,100,4000,0,475,550
15,5,36,37,2,1,1,75,130,0,0,800,1479
2,6,36,30,1,1,1,35,55,0,0,950,1316
0,2,48,45,2,1,2,35,110,3000,0,1200,1642
10,2,60,39,2,1,3,45,95,3000,0,1000,1058
6,2,36,47,2,1,3,60,35,10000,0,1200,1974
20,1,48,55,2,1,3,51,156,0,0,1000,1643
16,5,60,35,4,1,1,35,105,0,0,800,1084
2,1,36,32,2,1,1,51,58,0,0,500,615
1,6,48,23,1,1,2,35,147,0,0,1000,1843
2,2,60,38,2,2,1,75,77,13000,5000,1805,1805
6,2,60,47,2,1,1,60,66,5000,0,600,1625
8,1,48,33,2,1,1,73,125,0,0,944,1054
10,2,60,33,2,1,3,45,150,13000,0,1500,2738
0,5,36,22,1,1,2,35,105,3000,0,750,1092
15,2,24,64,2,2,3,75,500,29500,3500,800,1081
15,5,48,46,5,1,1,35,125,0,0,1000,1284
1,5,18,23,1,1,2,35,50,0,0,250,1139
3,2,60,30,2,1,1,45,95,3700,1250,1300,1665
17,1,48,37,2,1,1,53,181,0,0,1050,1317
15,2,60,45,5,1,1,35,140,16000,0,1000,1200
0,5,48,26,1,1,1,35,75,0,0,850,1400
15,5,60,34,2,1,1,75,182,3000,0,1500,1889
11,5,30,27,1,1,1,35,117,0,0,600,1293
9,3,60,26,2,1,1,35,217,4000,0,750,1546
1,2,12,61,2,1,4,35,58,18000,0,500,1342
11,2,36,34,2,1,1,60,180,23000,0,400,1084
8,5,24,23,1,1,2,45,110,0,0,900,931
5,2,48,40,2,2,1,35,87,5000,0,600,1258
0,5,42,21,1,1,1,35,75,0,0,900,1141
0,6,60,37,2,1,1,60,198,0,0,1000,1000
10,2,60,40,2,2,1,60,233,15000,2640,1400,2038
7,2,30,30,2,2,1,45,126,7000,0,500,1661
8,5,60,49,2,1,3,105,43,3000,0,1200,1451
36,2,60,61,2,1,1,45,154,4000,0,1350,1650
4,2,48,29,2,1,1,45,160,3500,0,1000,1226
0,5,24,21,1,1,1,35,160,0,0,900,1681
10,2,60,40,2,1,1,45,70,7500,0,1388,1388
9,1,60,41,2,1,1,72,120,6000,700,1600,1776
8,2,36,30,2,1,3,45,80,7000,3000,1000,1734
9,1,36,39,2,1,3,54,90,0,0,600,875
1,5,36,24,1,2,2,35,120,0,0,250,750
19,2,60,46,2,1,3,60,190,7000,0,1500,2755
18,2,36,34,2,1,1,60,130,6000,0,650,1601
7,2,60,28,2,1,1,35,111,3000,0,1600,1707
9,1,60,43,2,1,1,88,280,0,0,850,863
8,1,60,31,1,1,1,46,110,0,0,850,880
30,2,60,54,2,1,1,60,150,15000,0,1000,1388
10,3,48,37,2,1,1,60,150,1000,0,1200,1350
10,2,36,36,2,2,3,60,200,7000,0,1100,1250
9,6,48,24,1,1,1,45,88,0,0,1200,1302
2,6,60,22,1,1,1,35,58,12000,0,1450,1600
13,6,48,37,2,1,1,60,98,0,0,950,1365
24,2,60,45,2,1,1,90,198,3500,0,900,1541
10,2,60,39,2,1,3,60,171,39000,0,3000,3569
10,5,36,37,1,2,1,35,150,0,0,1000,2484
8,3,48,31,2,1,1,60,122,4000,0,1400,1732
2,2,60,31,2,1,1,60,306,4000,0,1000,2095
18,3,60,48,3,1,3,45,200,8500,500,1300,1309
14,2,60,28,2,1,1,60,107,6000,2500,950,1610
1,5,24,29,1,1,2,35,147,0,0,650,1370
25,2,60,44,1,2,1,35,100,3500,360,1050,1606
5,2,60,31,1,1,1,35,172,8000,0,850,1934
4,2,6,30,1,1,1,35,300,10000,0,750,1436
13,2,36,40,3,1,1,35,109,6000,3300,900,1073
11,2,48,28,1,1,1,35,345,6000,0,830,1152
10,2,60,37,1,1,1,35,92,3000,0,1500,1635
3,5,60,35,2,2,1,35,410,0,0,2000,2228
5,5,60,21,1,1,2,35,70,0,0,1400,1550
8,5,42,27,1,1,1,35,107,0,0,400,1418
12,2,36,32,2,1,1,45,115,3500,0,800,1280
2,6,60,20,1,1,1,35,165,2000,0,1000,1275
0,5,60,19,1,1,4,75,200,3000,0,1800,2091
19,2,24,52,2,1,1,35,180,2500,0,580,1380
2,2,36,55,2,1,1,35,87,10000,0,1150,2000
19,6,60,34,2,1,1,75,154,4500,0,1600,1778
1,5,24,21,1,1,1,35,60,0,0,900,1486
1,2,24,32,2,1,2,45,182,4000,200,175,175
0,2,18,26,1,1,4,35,85,7500,2600,600,1290
7,1,36,33,4,2,1,47,115,0,0,645,895
14,2,18,37,2,1,1,60,215,7000,0,600,1661
16,2,60,48,2,1,3,45,273,7000,0,2000,2529
1,5,60,22,1,1,1,35,110,2000,0,1500,2098
3,1,36,61,2,1,1,41,57,12000,0,2500,3559
10,5,48,24,1,1,1,35,163,0,0,1000,1260
3,5,24,24,2,1,1,35,120,10000,0,500,650
4,5,60,26,1,1,1,35,52,0,0,1050,1372
1,1,36,22,1,1,1,59,136,0,0,450,2050
3,2,36,36,2,1,3,90,82,4000,0,1300,1500
2,1,48,45,2,1,3,47,124,0,0,1600,1895
5,5,12,43,2,1,1,105,265,0,0,500,1114
5,5,24,35,2,2,1,35,189,3000,0,800,1828
10,5,36,28,2,1,3,45,230,0,0,1700,2300
2,2,60,32,2,2,1,60,260,2500,450,1800,2400
30,3,36,66,1,1,1,35,111,3500,0,800,1251
15,6,48,33,2,1,1,45,125,0,0,1000,1587
0,5,36,25,1,1,1,35,440,0,0,550,1546
3,2,60,40,2,2,1,60,200,8000,0,1700,2000
4,1,48,42,2,1,3,100,245,0,0,1450,1489
4,2,60,42,2,1,4,105,88,3500,108,1000,1025
12,2,60,35,2,1,1,60,92,3000,1600,875,875
1,1,60,30,2,1,2,84,92,0,0,750,900
18,2,60,39,2,1,1,60,130,3500,0,1400,1471
12,5,60,27,1,1,1,35,150,0,0,1350,1750
7,2,60,44,2,1,1,45,112,3500,0,1450,1625
5,2,60,40,2,2,1,60,134,3500,0,1200,1291
2,2,60,32,2,2,1,60,101,7000,2500,1600,1850
14,2,60,29,2,1,1,35,143,5000,0,1400,1668
5,3,72,29,2,1,1,45,92,1500,850,1450,1516
1,6,36,40,2,2,1,75,150,0,0,800,800
2,1,48,41,4,1,1,61,162,0,0,900,1178
1,2,48,34,2,1,4,60,45,2500,0,1000,1476
13,2,24,37,1,1,1,35,100,3000,0,800,1494
12,2,48,42,2,1,1,60,118,5000,0,900,1350
0,5,36,22,2,1,2,35,72,0,0,650,950
6,5,12,27,1,1,3,35,129,0,0,400,1777
3,5,36,29,1,1,2,35,110,0,0,800,1428
5,2,36,58,2,1,4,35,80,7000,0,750,1150
12,2,36,34,2,1,1,60,97,4500,96,600,1253
14,2,60,43,2,1,1,45,103,4000,0,950,1206
15,2,60,31,2,2,1,45,96,4000,0,960,1031
1,3,48,55,2,1,1,60,94,8000,840,900,1050
0,5,60,24,1,1,1,35,148,12000,0,1150,1275
2,2,60,44,2,1,1,75,274,6000,0,1600,2070
5,5,60,59,2,1,4,35,140,5000,0,650,730
20,1,48,44,3,2,3,43,77,0,0,550,1499
1,5,36,27,1,1,1,35,91,0,0,1000,1866
0,1,36,34,1,1,2,44,85,0,0,325,375
29,2,60,50,3,1,1,35,175,6000,0,1143,1143
6,4,24,37,2,1,1,75,466,10000,800,1678,1678
3,2,48,42,2,1,1,45,150,20000,3000,1500,2163
1,5,48,22,1,1,2,35,52,0,0,1200,1442
4,1,36,35,2,1,2,52,72,0,0,350,899
13,2,36,50,2,1,1,45,139,1800,0,715,1683
12,5,60,32,2,1,1,35,105,0,0,1400,1780
5,2,60,58,2,1,3,45,93,45000,0,1500,2090
22,2,48,48,2,1,3,75,642,37000,0,1000,1484
15,2,60,56,2,2,3,45,155,10500,0,1250,1392
30,2,60,53,2,1,1,35,120,4000,0,1250,1401
3,1,36,45,2,1,3,61,155,10000,0,1000,1500
20,2,48,37,4,1,1,35,165,8000,1000,1300,2500
0,5,24,23,2,1,2,35,150,0,0,500,1175
5,1,60,29,2,1,1,56,105,0,0,1350,1396
1,5,60,20,1,1,1,35,65,0,0,1000,1479
5,2,12,27,2,1,1,45,86,2500,0,1000,1600
10,1,48,39,2,1,1,51,163,0,0,880,1345
5,2,6,52,2,1,1,35,122,2000,0,250,1500
4,1,36,34,2,1,1,73,126,0,0,1000,1250
3,2,36,28,2,1,2,35,100,3000,0,1000,1851
1,6,36,37,2,1,3,60,27,0,0,850,1000
5,2,36,45,2,1,1,75,167,7000,2300,400,800
14,1,48,33,2,1,1,65,45,0,0,1300,1695
27,2,36,53,2,2,1,35,136,4000,0,350,1389
1,2,48,39,2,1,1,45,150,10500,0,1300,1392
15,2,24,29,2,1,1,45,130,4000,0,400,899
20,2,60,36,2,1,1,45,218,5000,2500,1600,2478
31,2,48,57,2,2,3,60,230,19400,1781,600,887
0,2,60,24,2,1,4,35,104,7000,2500,1350,1425
7,2,36,36,2,1,1,45,103,4000,0,325,1626
9,1,48,23,2,1,1,47,118,0,0,1500,1643
0,1,36,36,2,1,2,84,240,0,0,1050,1342
18,6,36,52,2,1,1,35,120,0,0,600,1418
19,3,60,54,2,1,1,45,80,3500,0,1300,1534
2,1,36,45,1,1,1,45,99,0,0,350,555
8,2,36,53,2,1,1,45,254,6000,0,350,575
12,2,60,27,2,1,1,35,167,4000,0,1000,1537
16,1,60,47,2,2,1,72,120,0,0,1150,1428
26,2,36,44,2,1,1,75,108,6000,0,1606,2605
32,2,36,56,2,1,1,60,152,7000,0,1000,2950
12,3,12,41,2,1,3,75,111,20000,0,1200,2130
1,2,60,59,2,1,4,45,228,10000,0,1150,1150
14,2,48,48,2,2,1,60,107,5000,0,850,1801
7,1,60,56,2,1,1,55,101,0,0,790,1106
13,5,36,27,1,1,1,35,105,0,0,500,800
1,5,48,36,2,1,2,60,150,0,0,1000,1148
5,2,60,49,2,2,1,60,125,14000,0,1000,1297
30,1,24,53,2,1,3,69,240,25000,0,1000,2200
21,2,48,53,2,1,1,35,110,3000,0,1000,1674
11,2,60,38,2,1,3,35,122,3500,0,1000,1182
11,1,60,50,2,1,3,50,152,0,0,1400,1637
4,5,48,21,1,1,1,35,60,4000,0,600,1320
2,1,60,41,2,1,3,44,90,0,0,1800,2213
20,2,24,46,2,1,3,35,40,17000,0,1000,1895
26,2,60,54,2,1,3,60,186,80000,0,1600,2257
20,2,36,48,2,1,1,60,131,3500,0,1000,2188
1,5,24,26,1,1,1,45,153,18500,0,500,1505
12,3,48,37,2,1,3,60,100,9000,0,1200,1995
4,2,60,37,2,1,3,35,128,18000,0,800,1560
4,2,60,37,2,1,3,35,128,18000,0,800,1560
4,3,60,43,2,2,1,45,109,0,0,1050,1530
2,2,60,33,2,1,1,60,198,4600,3500,700,760
13,1,48,28,2,2,1,54,190,0,0,800,1157
28,2,24,49,2,1,1,35,73,2700,0,400,500
21,2,36,51,2,1,1,75,160,1500,0,900,1221
3,2,60,28,2,2,2,60,122,5000,1000,800,1484
14,2,48,51,2,1,1,45,130,2000,0,1400,1700
6,3,60,45,2,1,1,60,169,2500,300,1250,1565
4,5,24,40,1,1,1,35,150,5500,600,500,1672
1,1,60,29,2,1,1,59,142,0,0,700,1344
5,3,36,32,2,1,1,75,101,40000,0,1400,1444
2,5,36,24,1,1,1,35,65,0,0,895,895
0,2,60,30,1,1,2,35,285,8000,0,850,1251
14,3,48,42,2,1,1,90,151,8000,6300,1000,1650
0,1,48,49,2,1,2,52,72,0,0,500,950
4,1,60,34,1,1,1,43,80,0,0,1500,2218
2,2,36,29,1,1,3,35,71,3000,0,950,1300
11,2,48,26,2,1,1,35,135,3500,0,200,1871
25,2,48,48,2,2,1,35,202,4000,0,800,1800
2,2,36,21,1,2,3,35,25,13000,4000,1000,1200
20,2,36,63,2,1,3,35,110,6000,0,1000,1675
9,2,60,32,2,1,1,45,103,4500,0,1100,1293
15,2,60,51,2,1,1,60,216,5000,0,1000,1200
5,5,60,25,1,1,1,35,75,0,0,1200,1300
1,6,60,32,2,2,2,35,114,4000,500,1150,1661
14,2,60,28,2,2,1,35,198,7000,900,1000,1850
9,1,48,32,2,2,1,87,270,0,0,1000,1640
7,2,12,45,3,2,3,75,200,15000,0,600,1130
1,5,24,21,1,1,1,35,64,3000,0,700,1250
19,2,24,35,2,1,1,60,90,4000,0,200,1147
12,2,60,27,2,1,1,35,132,3000,1400,1400,1428
11,2,60,26,2,1,1,35,70,5000,0,1050,1273
1,5,48,21,1,1,2,35,164,0,0,1400,1503
6,5,48,37,2,1,1,45,179,0,0,1000,1530
25,3,60,58,2,1,1,35,164,5000,1000,1500,2000
15,2,60,50,3,2,3,35,25,15000,2520,880,951
5,5,24,25,1,1,2,35,111,0,0,750,1125
13,2,60,43,2,1,1,45,123,3500,0,1600,1805
35,1,60,52,2,1,1,83,384,3000,3000,900,1633
6,5,60,41,2,1,1,75,217,0,0,1230,1238
28,2,30,54,2,1,1,45,234,15000,0,1250,2166
0,2,60,61,2,1,4,35,113,3000,0,1300,1726
20,6,48,47,2,1,1,45,182,0,0,1200,1431
15,5,48,30,4,1,1,35,126,0,0,850,1075
3,5,24,20,1,1,1,35,170,2000,0,500,1624
2,2,48,57,2,1,1,45,184,4000,0,1000,1500
1,2,60,43,2,1,2,75,147,6000,2000,750,1256
10,2,36,43,2,1,1,60,200,6500,0,1370,1717
15,2,60,29,2,1,1,45,42,15000,4800,1500,2519
0,1,60,38,2,1,1,67,69,0,0,1200,1497
0,1,36,25,1,1,2,44,93,0,0,800,1212
4,6,48,20,1,1,1,35,245,0,0,1126,1631
1,1,36,44,2,2,1,54,88,0,0,500,650
16,2,60,44,2,1,1,35,150,2500,400,2000,2190
0,5,12,22,1,1,4,35,42,0,0,200,748
15,2,48,29,2,1,3,45,176,16200,0,1400,2475
15,1,24,42,2,2,1,41,64,0,0,200,400
8,3,60,30,2,1,1,35,55,8000,5500,2000,2552
4,2,24,22,1,1,1,35,97,3216,0,1000,1000
11,2,60,54,2,1,1,45,230,15000,0,1200,1415
5,2,12,60,2,1,1,60,125,5000,0,400,1361
7,1,48,43,2,1,1,44,92,0,0,1300,1653
9,1,60,31,1,1,1,44,87,0,0,1200,1364
12,2,60,28,1,1,1,35,126,15000,0,1350,1381
5,5,36,29,1,1,1,35,134,0,0,300,425
5,5,60,23,1,1,3,35,85,0,0,948,1148
11,2,36,40,2,1,1,45,203,8000,4000,900,1674
1,5,18,25,1,1,2,35,47,0,0,400,1367
20,1,48,46,2,1,1,98,230,0,0,650,900
10,2,24,50,2,1,3,45,102,6000,0,1000,2445
3,3,24,47,2,1,1,60,116,4000,1500,800,1000
11,2,60,38,2,2,1,60,352,5000,0,1300,1850
2,1,60,36,1,1,1,52,170,0,0,1300,1400
18,2,60,35,2,1,1,45,92,4000,0,950,1250
15,3,48,49,2,2,1,60,112,2000,1000,900,960
2,1,60,40,1,2,1,104,138,5000,300,1700,1879
13,5,36,34,1,1,1,35,90,0,0,500,1014
3,3,36,53,3,1,4,105,84,2500,500,700,890
0,1,36,27,2,1,2,42,72,0,0,700,925
0,5,36,23,1,1,1,35,200,0,0,1100,2095
0,2,48,49,2,1,2,35,136,5000,1600,900,1178
9,2,60,24,2,1,1,35,125,4000,0,1000,1174
12,2,36,49,2,1,3,35,78,12000,2000,1000,1200
2,6,60,23,2,1,3,35,140,0,0,1400,1581
9,1,48,23,2,1,1,65,197,0,0,400,2305
22,2,48,44,1,1,1,35,122,5000,0,900,1500
0,3,60,39,2,1,2,35,85,1500,0,1270,1405
0,2,60,27,1,1,1,35,87,15000,0,1000,1034
18,2,18,38,2,2,3,60,93,20000,0,950,1350
10,5,36,50,4,1,1,35,86,0,0,700,1473
2,6,30,21,1,1,1,35,53,5000,0,1000,1525
3,5,36,28,1,1,1,35,91,0,0,1000,2050
15,2,60,48,2,1,1,45,105,3000,0,250,1092
10,6,60,50,1,1,1,35,147,0,0,1080,1152
1,5,36,26,1,2,2,35,335,0,0,600,700
5,5,48,28,2,1,1,35,173,0,0,1600,1630
3,1,60,24,1,1,1,60,147,0,0,1050,1351
11,2,60,28,2,1,1,75,260,24000,0,1400,1852
4,1,36,24,2,1,2,55,100,0,0,650,725
12,2,48,35,1,1,1,45,264,25000,1700,1000,1560
4,2,24,49,2,1,1,45,132,15000,0,850,1338
1,5,60,23,1,1,1,35,53,80000,0,1150,1409
3,2,60,51,2,1,1,35,123,25000,0,1800,2208
29,1,60,55,2,2,1,45,100,0,0,1400,1530
3,2,60,64,3,1,4,35,135,2500,0,650,660
0,2,60,42,2,2,2,35,90,3000,1500,1200,1438
2,4,12,32,2,2,1,45,60,3000,0,1000,1800
29,2,48,60,2,1,1,35,152,3500,0,1050,1550
20,2,24,42,2,2,3,60,145,10000,0,1000,1622
2,5,60,23,1,2,1,35,80,0,0,1570,1671
22,2,48,53,2,1,1,35,110,5000,0,1500,1683
14,5,36,30,2,1,1,35,172,0,0,1100,1505
5,6,24,33,2,1,1,60,115,0,0,400,1600
8,2,36,37,2,2,1,75,190,20000,0,1000,2105
5,2,60,26,2,1,1,35,56,6000,0,1100,1151
23,2,48,45,2,1,1,90,298,10000,3500,500,1111
1,2,60,28,2,2,1,35,72,6000,0,1150,2100
0,1,12,23,2,1,2,43,80,0,0,200,1200
6,2,60,22,1,1,1,45,233,10000,0,850,1014
1,5,60,33,2,1,1,60,355,12000,0,1900,2150
3,5,48,25,1,1,1,35,32,0,0,700,1114
0,5,60,22,1,1,2,35,49,0,0,1250,1316
8,2,36,25,2,1,1,35,185,3000,0,1600,2202
2,1,60,28,1,1,1,47,115,0,0,1000,1015
1,5,60,21,1,2,3,35,73,0,0,800,899
0,2,48,42,4,2,1,60,119,15000,0,800,800
3,3,60,35,2,2,1,45,219,1000,0,1000,1232
14,2,48,44,2,1,1,60,105,3000,0,500,1745
6,1,60,23,2,1,1,48,134,0,0,1000,1064
0,2,60,41,2,1,2,45,40,4500,80,800,825
3,6,60,27,1,1,1,35,184,4700,700,1400,1640
1,5,60,20,2,1,2,35,90,0,0,1370,1499
7,1,60,22,2,1,2,47,119,0,0,1040,1200
2,3,60,21,1,1,3,35,170,4000,0,1000,1522
19,3,60,55,2,1,1,45,118,4000,0,1300,1661
0,5,12,24,1,1,3,35,85,0,0,240,240
1,5,36,23,1,1,1,35,95,0,0,1000,1639
4,1,48,33,2,1,1,58,133,0,0,1500,1784
4,5,30,30,1,1,1,35,81,0,0,600,775
2,3,60,35,2,1,1,35,190,9900,2000,700,782
20,2,60,54,2,1,1,60,191,5000,0,600,1400
1,6,24,46,2,1,2,45,70,2500,0,390,590
10,1,48,53,2,1,1,48,127,0,0,500,1000
3,2,60,41,2,1,3,60,142,14000,0,1889,1889
15,2,60,41,2,1,1,35,125,10000,0,1000,1040
5,1,48,26,4,1,1,53,178,0,0,1200,2279
26,2,48,49,2,1,1,60,240,2000,0,1750,2047
6,2,36,23,2,1,1,45,125,3500,1500,650,1158
8,1,54,29,2,1,1,43,80,0,0,1000,1241
15,2,48,53,2,1,3,45,200,15000,3500,1650,2000
7,2,36,25,2,1,1,35,70,3000,750,650,700
19,2,36,47,2,1,1,35,110,12000,1600,1400,1883
7,2,60,26,2,1,1,35,132,5000,2400,650,900
10,3,36,41,2,1,1,45,168,11500,4000,250,500
2,3,24,41,2,2,3,90,19,5000,0,800,1900
5,1,24,36,2,1,1,70,100,0,0,700,2995
2,6,36,31,2,1,1,45,130,0,0,600,1135
2,3,48,44,2,1,4,60,95,4300,0,1250,1250
3,5,60,23,1,1,3,45,70,4000,0,1000,1330
10,1,36,45,2,2,1,83,383,0,0,800,4300
10,2,48,35,2,1,1,45,63,5000,350,1000,1580
0,5,48,20,1,1,2,35,215,15000,0,1100,1100
4,5,60,26,1,1,1,35,104,2500,2000,1048,1048
2,5,48,27,2,1,1,45,164,0,0,1100,1464
0,5,48,19,1,1,2,35,53,0,0,1250,1310
4,1,60,29,2,2,1,59,142,1000,0,1250,1267
18,2,60,51,2,2,1,45,182,5000,0,1500,1500
1,1,60,23,2,2,1,54,92,0,0,1450,1626
15,3,60,31,2,1,1,60,100,2500,800,1000,1323
0,1,60,36,2,1,4,47,121,0,0,900,1423
6,6,60,20,2,1,1,45,130,0,0,1250,1404
10,3,60,30,2,1,1,35,123,2000,0,1600,1600
10,2,60,62,2,1,1,60,78,6000,0,1130,1130
4,6,36,27,1,1,3,35,41,0,0,200,795
6,5,48,27,1,1,1,35,113,4000,0,990,995
6,3,60,35,2,1,1,45,160,3000,1200,900,1612
2,2,48,50,2,1,1,35,86,4000,0,900,1221
14,5,60,31,2,1,1,35,100,0,0,1500,1500
0,6,36,19,1,1,1,35,100,0,0,650,650
1,5,60,38,2,1,2,60,92,3500,0,1000,1025
3,3,60,27,2,1,1,45,194,3500,1000,700,1083
2,2,36,23,1,1,3,45,135,10000,0,1250,1400
2,5,60,25,1,2,2,35,65,0,0,1500,1892
5,5,60,30,2,1,3,45,189,0,0,2000,2312
2,2,48,57,2,2,1,45,200,15000,0,1300,2700
3,2,36,40,2,1,1,35,158,14000,0,700,850
25,2,24,48,2,1,1,35,97,3500,0,225,525
9,5,60,26,2,1,1,35,180,0,0,1300,1512
15,2,24,39,2,1,1,60,180,4500,0,590,1793
7,2,60,34,2,1,1,45,119,4000,0,2000,2221
16,3,48,51,2,1,1,45,130,3000,500,500,964
23,2,48,47,2,1,1,105,139,2500,0,750,940
2,2,24,29,1,1,1,35,117,9000,0,500,1875
14,2,60,38,2,2,1,60,145,5000,2400,1200,1383
20,3,48,38,2,1,1,60,57,2500,0,900,1246
38,1,60,57,2,1,1,56,210,0,0,1350,1520
2,1,48,31,2,1,3,90,296,0,0,1450,2255
15,2,60,48,4,1,1,45,150,21000,0,1150,1579
13,3,60,40,2,1,1,60,100,3500,540,970,1270
6,5,48,46,2,1,1,35,205,0,0,800,1450
1,2,24,60,2,1,4,75,93,4000,0,400,1138
10,1,36,33,2,1,1,68,84,0,0,400,470
7,5,36,22,1,1,2,35,77,0,0,800,875
16,2,18,32,2,2,1,60,140,12000,240,250,542
1,1,36,30,1,1,1,49,141,0,0,700,850
5,3,24,42,2,1,1,60,86,800,0,250,857
2,2,48,23,2,1,1,35,125,3000,1600,1000,1259
1,2,60,33,2,1,1,60,93,3500,0,1190,1190
5,1,36,32,2,2,3,64,42,15000,0,1300,1450
6,5,12,23,1,1,1,35,100,0,0,475,1080
8,1,60,31,2,1,1,66,211,0,0,1950,2276
14,3,18,28,2,1,1,45,68,3000,0,200,400
18,2,60,47,4,1,1,35,240,6500,0,1795,1795
18,2,36,45,2,1,3,60,112,4500,0,700,1360
20,2,30,52,2,2,1,45,85,3500,0,250,1287
0,2,48,31,2,1,1,45,122,4000,0,1000,1541
0,1,60,35,1,1,1,60,250,0,0,1650,1673
17,1,48,54,2,1,1,168,325,0,0,860,1059
10,5,48,26,1,1,1,35,55,12000,0,750,768
10,3,18,45,2,2,3,35,47,4000,350,375,475
5,5,60,24,1,1,1,35,120,0,0,900,1249
0,2,36,42,2,1,3,75,39,10000,0,800,1150
0,2,48,24,2,1,2,35,150,5000,3130,1000,1404
5,1,36,31,2,1,3,46,109,0,0,400,750
1,3,60,41,2,2,1,45,77,4000,0,1300,1673
1,1,36,39,4,2,4,52,65,0,0,500,700
5,1,36,30,2,1,1,74,140,0,0,850,862
0,3,60,34,2,1,2,35,107,3000,2500,1000,1189
5,3,60,23,1,1,1,35,181,2000,0,1400,1643
2,2,60,33,2,1,2,45,77,2500,0,1000,1197
2,2,48,51,2,1,3,60,241,6500,51,900,1100
6,5,24,27,1,1,1,45,149,6500,0,850,1340
2,5,36,30,2,2,2,60,203,0,0,600,1549
2,2,60,25,2,1,1,35,158,6000,4380,1400,1423
0,2,60,26,2,1,2,75,90,4000,2880,2000,2200
1,2,60,28,2,2,1,60,150,3500,270,1000,1119
10,1,60,49,2,1,1,54,93,0,0,450,1298
2,2,24,47,2,2,3,35,95,7000,0,800,2333
8,2,60,38,2,1,1,35,218,8000,0,1500,1785
15,2,36,45,2,1,3,60,214,8000,0,1400,1500
8,1,48,29,2,1,1,42,70,0,0,1100,2111
4,6,24,43,2,1,3,45,125,0,0,400,1100
15,2,60,29,2,1,1,45,110,4500,900,1300,1595
2,1,60,40,2,1,1,89,140,0,0,1250,1250
3,5,48,28,1,1,3,35,79,0,0,1400,1958
7,2,24,40,2,1,1,60,123,5000,0,1000,2348
13,1,60,39,5,1,1,87,120,0,0,1400,1526
5,5,60,40,2,2,1,45,100,0,0,1385,1385
15,2,12,46,4,1,3,35,85,15000,0,1000,1862
1,5,48,30,1,1,1,35,75,13000,0,1000,1300
0,2,60,32,2,1,4,45,77,4000,0,1750,2200
13,1,60,31,5,2,3,41,55,0,0,1350,1428
2,5,60,32,2,1,2,75,60,0,0,1100,1347
2,2,48,33,2,1,1,45,173,4500,3000,300,1107
0,6,48,56,2,1,4,45,105,25000,0,1900,2150
6,6,60,33,2,1,1,75,95,0,0,1200,1820
4,2,36,36,2,1,1,45,75,4000,0,800,800
2,1,48,23,1,1,2,51,158,0,0,1300,1700
20,5,36,39,2,1,3,60,346,35000,0,1900,2440
5,1,60,36,2,2,1,66,61,0,0,1100,1243
1,1,36,46,2,1,2,82,72,0,0,850,1418
1,2,24,31,2,1,1,35,207,10000,0,550,650
10,5,60,30,2,1,1,60,195,800,0,1800,2400
15,2,60,32,2,1,1,60,105,7000,3700,1200,1204
1,5,48,23,1,1,2,35,103,0,0,820,1323
1,5,48,24,1,1,1,35,75,0,0,1050,1429
24,2,36,42,2,1,1,90,97,5800,0,500,1536
11,1,60,43,2,1,1,49,135,0,0,1200,1650
5,2,36,47,2,1,3,60,80,4000,0,350,385
5,1,60,25,2,1,3,72,121,0,0,2000,2200
2,2,36,53,2,1,3,35,71,5000,0,800,1615
2,2,36,37,2,1,1,60,125,2000,0,450,1490
13,2,36,59,2,2,1,35,170,6000,0,700,844
2,2,60,36,2,1,1,60,190,4500,1200,1575,1611
13,2,60,45,2,1,1,75,475,5000,0,1300,2300
0,6,60,22,1,1,1,35,89,0,0,1400,1666
1,5,60,25,2,1,1,35,140,0,0,2000,2100
8,1,60,34,2,2,1,80,200,0,0,1200,1800
0,1,36,23,2,1,2,44,88,0,0,450,495
1,1,48,58,2,1,3,108,180,12000,8000,1000,1668
20,2,48,53,2,1,3,60,83,7500,0,1200,1797
21,3,48,51,2,1,1,60,110,2500,400,1000,1398
1,5,60,23,1,1,1,35,100,0,0,1600,1642
4,5,24,33,1,1,1,35,125,0,0,750,1139
12,3,48,45,2,1,1,45,159,5000,0,1200,1425
1,1,60,58,2,1,4,46,105,5000,0,1000,1211
13,2,60,38,2,1,3,35,140,7500,0,350,1355
10,2,36,59,2,1,1,75,120,3000,0,250,850
11,3,60,56,2,2,1,35,100,2000,200,1220,1400
20,2,48,50,2,1,3,60,142,5000,0,650,1177
8,2,36,45,2,2,3,45,314,18000,0,2800,2960
0,1,60,25,2,1,2,41,64,0,0,1450,1537
0,2,60,47,2,2,2,60,50,15000,0,1300,1841
3,2,60,39,2,1,1,60,120,4500,870,900,1580
