Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,ProbDef
0,8,5,48,28,1,1,1,35,115,500,0,360,363,0.15318414828595783
0,3,1,36,34,1,1,1,41,63,30000,0,625,921,0.13848140853062338
1,0,5,60,20,1,1,1,35,79,0,0,1570,1575,0.6295899322144516
0,10,1,48,38,2,1,3,78,333,0,0,700,1386,0.03385873100741707
0,4,2,48,49,1,2,1,35,183,8000,0,1200,1531,0.27516641184049484
1,0,2,36,36,2,1,4,45,25,3500,0,1300,2246,0.5664464216805452
0,20,3,60,39,2,1,1,90,159,2000,0,750,790,0.06785149108619347
1,10,1,60,39,2,2,3,119,292,13000,2500,1500,2262,0.15830372210590654
0,0,1,60,29,2,1,2,61,160,0,0,1000,1055,0.4592058455161307
0,21,1,36,42,2,1,1,74,135,450,0,240,1275,0.017243644333239293
1,3,1,60,48,4,2,1,47,120,0,0,1000,1077,0.5895486644807169
0,2,2,36,27,3,1,1,35,135,8000,0,750,1296,0.19382015367766645
1,1,2,60,46,2,2,1,75,209,11000,0,1800,2015,0.492606089455179
0,19,1,18,39,1,1,1,45,100,0,0,450,997,0.07346496811819206
1,3,1,24,22,1,1,3,50,148,0,0,700,950,0.4511743789665171
1,25,5,60,64,2,2,1,45,130,0,0,2047,2946,0.0707563574267963
0,2,1,60,28,1,1,1,45,101,0,0,1300,1333,0.5287358834420475
0,3,5,36,21,1,1,2,35,49,0,0,750,850,0.5184967328350879
0,5,1,30,58,2,1,1,80,200,15000,0,520,690,0.09705613097129802
0,10,1,36,47,1,1,2,86,114,3500,0,400,872,0.1346560563742396
0,17,1,24,49,2,1,3,80,53,0,0,600,1104,0.2157259650663954
0,0,2,12,22,1,1,1,35,132,3500,0,300,509,0.34189659326608096
1,0,2,60,62,2,1,4,45,42,4000,0,500,827,0.3527611810167691
1,2,5,36,24,1,1,1,35,90,0,0,1000,1150,0.45074345738225086
0,28,2,24,59,2,1,3,60,606,6000,0,1550,1760,0.0025628774788400447
0,0,1,48,36,2,1,1,74,141,0,0,1150,1485,0.4400086203376471
0,5,2,60,36,2,1,1,75,141,4000,0,1300,1435,0.32863671161876723
1,5,5,36,45,2,2,1,75,68,0,0,2375,2875,0.8356259458940148
0,4,2,24,30,2,2,1,45,165,3000,0,250,450,0.3593249940040418
0,6,5,60,43,2,1,3,75,70,4000,0,1000,1548,0.24413776631679587
0,0,1,24,23,1,1,1,42,70,0,0,125,125,0.5079917767141361
0,9,2,48,41,4,1,1,35,60,8000,1000,1200,1538,0.28536479190342473
0,9,1,36,31,2,2,3,84,241,10000,0,3800,5852,0.39156355405274557
1,2,1,12,47,2,2,1,103,426,0,0,350,450,0.1630547578126638
0,2,5,12,25,1,2,3,35,74,18000,0,600,1638,0.2796878437491749
0,18,2,60,49,2,1,1,135,180,13500,0,900,994,0.05835455366127981
0,16,2,36,57,2,1,1,60,154,4000,130,700,1090,0.0562422989486095
1,10,2,60,26,2,1,1,60,63,5000,3000,1400,1432,0.4917155889834777
0,11,2,60,37,2,1,1,90,289,7000,250,1200,1599,0.04812769126520842
1,14,2,36,45,4,1,1,45,190,12000,0,2100,2758,0.11993378835246372
0,4,1,60,24,2,1,1,75,147,0,0,1300,1700,0.3457802361812636
1,1,2,60,42,2,2,1,105,198,3500,250,1000,1245,0.44936991997471726
1,2,1,24,23,1,2,3,75,400,0,0,750,900,0.29589200306520425
0,1,1,60,38,2,1,2,58,130,0,0,1450,1593,0.5470688234678724
1,2,2,60,36,2,2,3,60,140,29000,0,3900,4812,0.7716740077450516
0,13,5,60,27,2,1,1,60,100,0,0,950,1152,0.16274902821836734
0,5,2,24,37,2,1,3,90,143,7000,0,700,900,0.37660071836498304
1,1,1,36,25,2,1,1,54,87,0,0,500,646,0.477448317968647
0,6,1,60,23,2,1,1,62,171,0,0,1000,1209,0.24359665010787163
0,20,2,36,47,2,1,1,75,203,4000,0,1050,1258,0.06228478521098414
0,9,2,18,52,2,1,1,60,154,5500,0,500,1531,0.046237647067030783
0,15,2,12,55,2,1,1,45,130,7000,0,200,1240,0.021155187961297655
0,0,5,48,28,1,1,1,35,90,3500,0,1000,1210,0.3714095211296524
0,5,5,60,24,1,1,1,35,92,0,0,1030,1068,0.32782622752070906
0,4,2,48,36,2,1,1,75,210,4000,0,1800,2628,0.18806609714330746
0,4,2,24,26,2,1,1,45,115,4000,0,500,1400,0.13698104985978551
0,5,5,18,22,1,1,1,35,80,0,0,600,1132,0.26055578556242726
0,2,5,60,25,1,1,1,35,110,0,0,860,959,0.29532210628156474
0,4,2,24,44,2,1,3,75,86,5000,0,900,1100,0.5371143693350413
0,0,2,60,56,2,1,4,60,117,3000,0,1200,1347,0.508780991690542
0,1,6,42,33,2,2,1,90,138,3500,606,1400,1700,0.6628597804160057
0,7,2,60,42,2,1,1,45,88,4000,0,850,1033,0.21072074376646516
0,11,5,12,29,2,1,1,60,54,0,0,600,1683,0.1255914765155892
0,40,1,18,62,2,1,3,77,166,10000,0,900,2040,0.004015949630934431
0,10,2,60,33,2,1,1,75,364,60000,0,1300,1804,0.0024100768742525668
0,3,2,48,32,2,1,3,75,65,10500,1500,1500,2155,0.5008801423023337
0,24,2,60,54,2,1,3,45,109,17000,0,2000,3400,0.017330349049732713
0,6,5,36,24,1,1,1,35,57,0,0,380,490,0.2883150770181382
1,2,1,48,36,5,1,1,45,99,0,0,750,1350,0.29318260935366325
0,3,5,48,27,2,1,1,45,227,0,0,1150,1575,0.14831265157339205
0,11,2,60,29,1,1,1,35,57,1500,0,700,994,0.16459060917485496
0,1,5,24,22,1,1,2,35,80,0,0,150,400,0.3421918626611556
1,5,1,36,22,1,1,1,42,70,0,0,850,870,0.5277716089642372
0,1,1,48,39,2,1,1,86,105,0,0,1300,1600,0.5530940729444538
1,1,5,48,24,1,2,1,35,65,0,0,900,1061,0.6606723200627108
0,20,2,48,39,2,1,3,75,45,10000,0,2000,3650,0.07116981009277659
0,7,5,48,31,1,2,1,35,72,5500,0,1000,1051,0.49396896988670375
0,3,5,36,31,2,2,1,60,80,0,0,1450,1700,0.7660426128210273
0,25,2,48,47,2,1,3,60,157,15000,0,1990,2460,0.06641315980928074
0,12,2,36,46,2,2,1,60,117,3000,0,825,1325,0.2513754495696009
0,4,1,36,32,2,1,1,55,100,0,0,300,500,0.298136837952745
0,0,3,12,28,2,1,1,60,130,3000,2000,380,1308,0.2110039279395425
0,12,2,54,35,2,1,1,75,113,3000,600,1650,1800,0.36141080839982276
0,10,2,48,44,2,1,1,75,450,12000,0,1030,1128,0.015245510160204735
0,0,5,48,21,1,1,1,35,50,0,0,1000,1091,0.5568418363776686
1,2,2,48,20,1,1,3,35,450,31000,0,1500,1853,0.02121862816965408
1,0,4,36,45,2,1,2,75,87,1500,0,300,480,0.3763682448496668
0,1,2,60,34,2,2,1,45,180,2500,300,1300,1817,0.3981118470928363
0,1,1,60,21,2,1,1,58,132,0,0,1275,1381,0.522711910133357
1,6,2,36,44,2,1,1,75,150,7000,600,650,650,0.24236302462689205
0,1,1,36,34,2,1,3,94,189,15000,1500,1500,2435,0.26274886462230584
0,15,1,48,40,2,2,1,88,125,0,0,1100,1498,0.3309613595449321
0,11,5,36,29,1,1,1,35,64,0,0,600,1314,0.10382672455910893
0,1,1,36,44,2,1,1,105,145,0,0,1000,2275,0.1685687545357943
1,1,1,36,27,1,1,1,42,67,0,0,1000,1350,0.5271442666614912
1,1,2,36,27,2,1,2,45,127,4500,3000,600,745,0.44431180602379516
0,11,2,48,46,2,1,3,75,160,10000,0,1150,1156,0.2273395186538052
0,2,2,60,43,2,2,1,45,63,3000,0,1100,1683,0.4885130085013561
0,1,2,36,25,3,1,1,45,60,2000,0,525,800,0.45195253392052764
0,11,1,60,28,1,1,1,42,67,0,0,900,1399,0.1700173202585035
0,3,2,48,30,2,1,1,75,88,6000,400,1200,1796,0.34281226290532263
1,1,1,48,29,2,1,2,77,170,0,0,1300,2262,0.26181487919009006
0,15,1,60,39,2,1,3,60,145,5000,0,1300,1625,0.15377762842917062
1,1,6,42,24,1,2,1,35,60,0,0,1200,1616,0.6625717541798364
0,8,2,12,29,2,1,1,45,92,6000,2400,100,1492,0.052929355030649376
0,10,3,60,55,2,1,1,60,195,4000,0,1900,2150,0.16865786535206279
0,3,1,36,27,2,1,1,68,80,0,0,325,400,0.4433711973157218
0,0,6,42,24,1,1,1,35,42,0,0,800,1450,0.3179371847878569
0,9,6,36,32,1,1,1,35,125,0,0,1000,1725,0.10222479004766213
0,4,1,48,38,2,1,1,91,161,5000,0,800,1008,0.251486934402788
0,0,5,24,24,1,1,2,35,117,4000,0,1000,1489,0.3732981109660935
0,7,2,18,33,2,1,3,60,164,4000,0,550,1679,0.0898225413119058
0,1,5,60,30,1,1,1,35,75,0,0,1000,1156,0.3779209722435943
0,25,6,18,43,2,1,1,75,85,700,0,400,1205,0.02675314291431506
0,6,1,60,34,4,1,1,47,120,0,0,1100,1700,0.21465709557206145
0,3,1,48,35,4,1,1,59,240,0,0,1300,1627,0.25251134533969455
0,4,2,60,24,2,1,3,60,250,9000,3400,1250,1300,0.28476574910894936
1,0,2,60,30,2,1,4,60,78,3500,0,1250,1365,0.6869035014877818
0,5,2,18,28,2,1,1,60,102,2500,1300,450,1437,0.16266331755995816
1,12,2,48,49,2,2,1,45,152,7500,0,1100,2120,0.08185763208750721
0,4,3,24,44,2,1,1,75,96,4000,0,580,923,0.2918105925876687
1,9,5,60,31,1,2,1,35,92,0,0,1000,1161,0.3782519262857882
0,2,5,60,26,2,1,1,45,199,0,0,1500,1698,0.2854573911922633
0,0,2,48,43,2,1,2,75,71,14000,0,1100,1660,0.33595038769772717
0,13,2,60,38,1,1,1,45,80,4000,0,1060,1274,0.15981744957202645
0,2,6,42,25,2,1,1,60,190,0,0,1100,1729,0.17514631147547902
0,8,2,36,40,2,1,3,75,200,10000,0,700,800,0.16914705969161206
0,14,3,12,49,2,1,1,90,140,3000,500,400,1432,0.0454964807182546
1,11,1,48,40,2,1,1,59,140,0,0,1000,1930,0.07866407567960979
1,20,2,36,57,2,1,1,90,114,5000,1500,1000,1193,0.12316637713412182
0,1,5,48,28,1,1,1,35,140,0,0,1400,1728,0.3512684994787077
0,14,5,60,28,2,1,1,45,140,0,0,1150,1301,0.1315924275573266
0,13,2,48,54,2,2,1,45,90,2500,0,1000,1198,0.32324793338487806
0,0,2,36,36,2,1,1,75,424,9500,700,1000,1690,0.031073368944974263
0,1,1,60,26,2,1,2,61,155,0,0,1035,1709,0.2581254494389801
0,10,1,60,26,2,1,1,78,175,0,0,1000,1314,0.16531422626268935
0,28,5,24,44,2,1,3,90,180,0,0,450,1472,0.011641448641466653
0,8,2,36,30,2,1,1,60,50,5000,400,300,1890,0.0434492609016504
0,1,2,36,24,2,1,1,45,113,3500,0,1200,1702,0.4081290802897874
1,1,1,48,26,1,1,1,45,100,0,0,1400,1968,0.44231015179265193
0,1,2,60,44,2,1,3,90,905,20000,15000,1200,1381,0.0033904919401619624
0,1,6,36,29,1,1,1,35,52,0,0,1000,1152,0.5128996171556942
0,8,2,60,32,2,1,1,75,157,3500,1800,1300,1590,0.24766179802839672
0,10,2,24,46,2,1,3,120,400,6000,2700,600,1080,0.03979406462616838
0,4,1,48,39,2,1,1,91,157,0,0,1300,1501,0.4248616663062292
1,10,2,60,27,2,1,1,45,120,5000,2000,1570,1914,0.27136717984537184
0,9,1,60,37,2,1,1,91,162,0,0,1000,1537,0.14065232943508196
0,8,2,36,60,2,1,3,45,78,11000,0,500,670,0.18858296006104416
1,0,1,36,26,2,1,2,80,195,0,0,600,785,0.3861509947030656
0,2,1,60,33,1,1,1,75,400,0,0,1450,1457,0.12407406991405796
0,6,1,24,28,2,1,1,62,166,0,0,500,1150,0.1528197648033482
0,20,2,48,53,2,1,1,60,135,4000,0,1170,1297,0.0897434215428323
0,10,2,60,36,2,1,1,75,204,5000,0,1400,1460,0.18011164823988526
0,14,2,36,34,2,1,1,75,155,3000,1000,400,1908,0.01676828274739611
0,1,2,36,30,2,1,1,45,120,3000,1100,1750,2245,0.5517197944965463
0,3,5,60,25,1,1,1,35,130,6000,0,625,1083,0.10166594501097818
0,2,2,18,43,2,1,3,90,356,5000,800,700,1073,0.11762919720943511
0,25,6,60,50,2,1,1,90,230,0,0,800,860,0.019230995763943888
0,36,2,48,58,2,1,1,45,100,5500,108,700,1291,0.007070158594385982
0,11,2,60,44,2,2,1,60,130,3500,0,1400,1731,0.3409192050653419
0,7,2,60,23,1,1,1,60,145,4500,0,1100,1150,0.25933234979778463
0,0,1,18,34,2,2,2,98,81,0,0,300,450,0.8069209769102866
0,1,2,60,29,2,1,1,60,136,7000,0,1000,1688,0.16948889890925042
0,17,2,60,32,2,1,1,75,200,5000,2500,1550,1721,0.1350695615989021
0,18,1,42,35,2,1,1,76,157,0,0,800,1687,0.04306891723274065
0,0,5,48,24,1,1,2,45,76,0,0,1640,1649,0.7380819330812859
0,2,2,60,25,2,1,3,45,200,6000,1500,1600,1866,0.3923959068218528
0,1,5,12,24,1,1,1,35,128,0,0,300,1056,0.16354794376095205
0,2,2,18,37,2,1,1,90,90,1500,0,400,1166,0.27506212061866864
1,5,1,48,30,4,2,2,39,41,0,0,1300,1600,0.8003771545925393
0,12,2,48,35,2,1,1,45,125,6000,0,350,1511,0.02084271167243135
0,1,6,36,28,1,1,3,35,100,0,0,1950,2074,0.7500394988997195
0,14,2,60,45,2,1,1,120,250,18000,0,450,911,0.013998600148548089
1,3,5,36,19,1,2,1,35,47,0,0,500,700,0.6041074656136016
0,2,5,24,30,2,1,2,45,57,0,0,500,974,0.3821876838155486
1,6,2,12,36,2,2,1,90,78,6000,2700,300,500,0.6349303653708445
1,2,1,36,29,2,1,1,85,100,0,0,2100,2300,0.817936727438462
0,13,2,60,28,2,1,1,60,102,3500,0,1175,1375,0.206251847753604
0,0,1,60,27,2,1,1,58,133,0,0,400,1136,0.1452367727167611
0,3,6,48,22,1,1,3,60,104,5000,0,1300,1813,0.36252444530324357
0,1,5,48,26,1,1,3,35,500,0,0,1300,1561,0.041817119834801526
1,8,1,60,40,4,1,1,70,100,0,0,1300,1510,0.38998600808238915
1,1,2,60,52,1,1,1,35,150,6000,0,1580,1756,0.29845846736693754
1,1,5,60,24,1,1,2,35,115,0,0,1400,1420,0.518190949722657
1,0,2,48,38,2,1,3,90,38,2800,0,1050,1238,0.7215928201635223
1,1,1,36,25,2,1,2,67,67,0,0,775,850,0.6785025481785141
1,3,1,60,38,2,2,2,72,123,0,0,1030,1170,0.6504574014696367
0,18,2,60,36,2,1,1,45,85,3000,0,1500,1856,0.14731142894658605
1,0,2,60,44,5,2,1,60,60,4000,3378,1400,1703,0.8160116810250988
1,4,2,60,33,2,1,2,90,82,3500,1000,1300,1795,0.4422371122340688
0,1,2,36,36,1,1,1,35,345,18000,0,2000,2961,0.04532823260029337
0,0,5,36,26,2,1,2,60,142,0,0,1000,1426,0.39502051460314364
0,10,2,24,63,2,1,3,60,107,17000,0,800,1472,0.0912472880042343
0,2,2,60,40,2,1,1,90,161,8000,470,1200,1670,0.21649643507634245
1,4,6,60,24,1,1,2,35,63,0,0,900,1777,0.15865355172480358
0,4,2,24,22,1,1,1,35,79,4000,0,1000,1618,0.3329924680709811
1,7,5,60,40,2,1,1,90,93,8000,0,1300,1588,0.248871870882278
0,11,2,36,26,2,1,1,45,137,6000,0,1000,1264,0.18304198502833363
1,4,3,60,30,2,2,1,60,74,1500,0,870,875,0.6382185502493076
0,15,2,48,31,2,1,1,60,131,3000,0,770,872,0.13465977629463297
0,4,2,48,22,1,1,1,45,113,14000,0,1300,1410,0.33148520430613676
1,1,2,60,61,2,1,4,45,30,6000,0,1000,1055,0.5635736909185007
0,7,5,30,33,2,1,1,75,154,4000,125,850,2243,0.04721338874800529
0,28,2,24,45,2,1,1,75,164,5000,0,600,1190,0.018124894639105514
0,3,2,36,35,2,1,1,75,84,3000,144,475,800,0.3246564374651935
1,1,2,60,24,2,1,1,45,199,6500,3000,1400,1702,0.3007873433068829
0,3,5,48,26,1,1,1,35,120,0,0,1100,2080,0.13047731504170923
0,6,6,60,63,2,1,1,45,234,0,0,610,1027,0.03131512904999389
0,5,2,48,41,2,1,1,90,275,25000,1000,1800,2260,0.08650096212130606
0,17,2,48,42,2,1,3,75,250,7000,1000,1600,2078,0.07964593944603038
1,1,1,48,37,4,2,1,46,110,0,0,900,1312,0.5941767623056028
1,5,2,60,44,2,1,3,45,65,4000,0,1400,1847,0.3979062681690591
0,2,1,36,36,2,1,3,95,200,5000,0,800,1158,0.30878237159338284
1,0,1,48,37,2,2,2,120,300,8000,2000,1500,2977,0.1648043101368359
1,6,2,24,39,2,1,1,75,58,2000,0,175,300,0.3463578716864134
0,2,2,48,32,2,1,1,75,139,2000,80,460,1589,0.08143399779767256
0,22,2,48,45,2,1,1,45,208,11500,0,1000,1698,0.011453054186422625
0,4,6,12,28,2,1,1,45,99,0,0,250,1000,0.15385903800423728
0,15,3,60,30,2,1,1,60,140,4000,1680,400,1320,0.023901831970382526
1,5,5,48,25,1,1,1,35,78,0,0,1000,1154,0.35182527408010444
0,14,2,60,37,2,1,1,60,79,3500,0,700,1700,0.044326620159960146
0,1,2,36,36,2,1,2,45,80,500,0,950,1566,0.4048805707145866
0,12,2,60,37,2,1,3,60,85,6000,0,1200,1731,0.1899245671685944
0,25,1,42,61,2,1,1,57,121,0,0,750,830,0.05671305854686796
0,20,2,36,41,2,1,3,90,250,13500,0,1900,2200,0.10019061901330568
0,1,2,48,33,2,1,1,45,104,6500,0,1150,1348,0.40784757862015814
0,6,2,48,33,2,1,3,45,78,3500,0,1100,1526,0.3741093965377366
0,2,5,48,34,1,1,1,45,157,4000,0,1450,1769,0.27504060217599813
0,1,1,48,42,2,1,1,94,192,0,0,1350,1819,0.3383642706866747
0,16,5,48,35,4,1,1,60,103,0,0,500,862,0.08325861920825782
1,6,5,60,38,2,1,1,45,75,0,0,1175,1800,0.1927335137893057
1,8,1,60,28,2,1,1,53,177,0,0,1900,2530,0.23731780298827446
1,0,5,36,21,1,2,1,35,75,0,0,690,790,0.689636597208205
0,20,2,18,40,2,1,1,75,210,3500,0,800,1717,0.025345953305156328
0,5,2,60,43,2,1,1,75,105,5000,0,1000,1809,0.13189866588553267
1,6,3,36,29,1,1,2,35,68,1500,0,500,525,0.36968427896418965
0,2,5,24,19,1,1,2,35,50,50000,0,900,1472,0.08242276334881282
0,18,1,60,52,2,1,1,58,128,0,0,800,1235,0.053299416099339594
1,0,2,60,49,2,1,3,60,189,3500,0,1600,1815,0.41774389945199986
0,4,1,54,27,2,1,1,74,139,0,0,900,1132,0.3335460323542615
0,6,2,60,29,2,1,1,60,125,5000,0,1500,1531,0.40905406942885725
0,11,5,60,37,2,1,1,75,100,0,0,1150,1230,0.25201477743207784
1,1,5,48,25,1,1,2,35,50,0,0,1000,1041,0.5838878891114616
0,0,2,30,55,2,1,3,60,155,6000,0,500,635,0.31512696848007615
0,1,4,24,27,2,1,2,60,128,4000,0,400,1224,0.1765724942604742
0,40,2,48,60,2,1,3,75,183,5000,0,1200,1308,0.015233720673751422
1,0,6,60,32,2,1,1,75,160,0,0,1300,1350,0.41199167122855335
0,6,6,36,36,2,1,1,60,160,0,0,550,700,0.16804724894227593
0,5,5,48,22,1,1,1,35,75,27000,0,1300,1495,0.18071313519476018
0,10,3,36,44,2,1,3,75,77,8000,0,900,943,0.37050565874899605
0,5,1,30,59,2,1,1,81,207,20000,0,700,1460,0.039024850771206536
0,11,2,48,42,2,1,1,75,180,3500,1200,700,1703,0.03724607142020404
0,17,2,24,53,2,1,1,75,132,4000,0,400,1195,0.03581901813546413
1,0,2,60,33,2,1,2,45,128,4500,0,1250,1442,0.4267411262633513
1,10,1,60,37,2,1,1,85,96,4000,850,1100,1340,0.27483738352769765
1,9,6,60,35,2,1,1,60,70,0,0,1500,1562,0.3966086304861299
0,19,1,60,41,2,1,1,88,125,0,0,1450,1564,0.19608760330359304
1,5,2,60,50,2,1,2,60,81,5000,0,1540,1770,0.4312360055703405
1,7,2,36,37,2,2,3,90,150,4500,3000,400,882,0.3998173221261937
0,8,1,36,33,2,1,1,78,175,0,0,1000,1187,0.28540447705881317
0,10,1,48,56,2,1,3,86,112,0,0,1000,1000,0.3965839421116788
0,20,2,36,43,2,1,1,60,80,3000,0,600,675,0.11840927888064616
0,0,2,36,62,2,1,4,45,73,5000,0,430,1132,0.24788074901611773
0,2,3,60,34,2,1,1,60,186,8000,4000,1250,1350,0.3149065494628108
1,0,2,48,29,2,2,4,45,391,6500,420,2000,2397,0.3920606778457521
0,12,2,48,49,2,1,2,45,80,4000,0,800,1228,0.13731496686240724
0,0,2,48,49,2,1,3,105,280,20000,0,800,1137,0.09009511070982151
0,9,1,36,34,1,1,1,49,136,0,0,800,1064,0.21023902562671837
1,13,6,36,35,2,1,1,75,70,0,0,450,450,0.21655587348044983
1,5,3,48,44,2,2,1,75,199,4600,0,1600,2631,0.21530737238866057
1,0,1,48,30,2,1,2,60,150,0,0,1300,1582,0.5226266215486327
0,3,1,60,44,2,1,3,74,140,2000,0,800,992,0.3281985586993974
0,2,6,60,23,1,1,1,45,175,7500,0,1500,1525,0.28430588298340936
1,20,2,60,50,2,2,3,45,125,3000,0,1500,1600,0.3088181917709778
0,8,5,48,26,1,1,1,35,78,0,0,500,1800,0.041661610673873986
0,8,2,36,48,2,1,1,45,75,3500,0,670,857,0.24185302550270532
1,1,2,48,42,5,1,1,35,210,6500,1500,1650,1679,0.4328398213583035
0,35,2,36,59,2,1,3,60,125,6000,0,500,1389,0.006262623991409745
1,2,1,60,21,2,1,3,70,100,2000,0,1100,1260,0.5875854539040382
0,8,3,60,30,2,1,1,75,100,2000,192,1400,1460,0.4176042265748124
0,1,6,30,26,1,1,1,35,110,0,0,700,1340,0.2120227874005405
1,1,2,48,26,2,1,3,75,180,1600,0,1450,1610,0.5723937574708143
1,10,1,48,34,2,1,1,83,79,0,0,1200,1215,0.4874985567999372
0,4,2,60,32,2,2,1,75,183,8000,0,1170,1398,0.3870565350081124
1,11,2,36,37,2,2,3,60,205,13600,4500,450,625,0.23046365207998215
0,12,2,60,27,2,1,1,60,118,6000,800,900,1200,0.13565366098331844
0,2,5,60,26,1,1,1,35,117,0,0,1000,1724,0.15213241700808344
0,11,6,12,41,1,1,1,35,135,0,0,1000,1300,0.1810200924404947
0,8,2,48,26,2,1,3,90,113,3000,750,1200,1450,0.4737334835437526
0,5,5,60,21,1,1,1,35,60,0,0,1100,1134,0.4163145344269079
1,0,1,36,24,1,1,2,44,85,0,0,375,575,0.4634205259011176
0,16,2,60,30,2,1,1,45,135,5000,0,1000,1230,0.08889939916097861
0,15,2,36,35,2,1,1,60,146,3500,0,1600,2122,0.16979692802620172
1,4,1,48,26,1,1,3,50,150,0,0,1100,1335,0.4169133274048231
1,10,3,60,43,2,1,1,90,110,4500,1500,750,936,0.17602328986099816
1,0,2,48,39,2,2,2,45,132,3500,0,1000,1603,0.4687693328977153
0,41,6,24,59,2,1,1,60,177,0,0,500,1633,0.001349917306745627
1,0,2,36,32,2,1,4,75,74,4000,0,500,1104,0.4440965097121576
0,1,1,6,25,1,1,1,46,112,0,0,200,600,0.3555229706343641
1,0,5,36,38,2,2,3,75,125,11000,0,2500,3350,0.7703531134986634
0,2,5,60,28,1,1,1,35,220,0,0,1600,1739,0.2552213392648466
0,2,5,60,25,1,1,1,35,96,0,0,1300,1785,0.29716349689676574
0,11,5,60,41,4,2,1,35,100,0,0,1250,1549,0.3569780399625941
0,12,2,12,50,2,1,3,75,200,17000,3000,1250,1721,0.15610715069062617
0,2,2,48,33,2,1,1,75,100,6500,2000,1000,1234,0.43801135347037085
0,1,1,36,28,1,1,1,55,196,0,0,1200,1599,0.3288987492897182
0,4,2,60,26,2,1,1,45,152,4000,1200,950,1050,0.26896207432773833
0,1,1,36,29,2,1,3,54,86,0,0,500,1686,0.21226204643747346
0,5,2,24,42,2,1,1,45,113,7100,0,1800,3669,0.08853263149959988
0,14,2,36,39,2,1,1,75,200,5000,0,1000,1155,0.11510177523059202
1,0,6,60,46,1,1,1,35,150,0,0,1400,1490,0.3129573063037974
0,7,2,36,24,2,1,1,45,95,3000,0,1000,1597,0.24689982169047228
0,12,5,36,31,2,1,1,60,160,3000,1000,700,1100,0.0939718854917399
0,17,2,48,42,2,1,1,90,450,8000,1800,1000,3313,0.00047303194134525533
1,14,1,60,63,2,1,1,73,127,0,0,1400,1496,0.19794331168167612
1,0,1,36,18,1,1,2,40,51,0,0,500,500,0.6482709130299047
0,19,2,36,43,2,1,3,75,70,7000,0,1000,2335,0.04823808017309097
1,0,5,36,26,1,1,2,35,70,3500,350,375,500,0.38969746926500687
0,6,1,36,24,2,1,1,66,213,0,0,1000,1064,0.3060228810803113
0,14,1,48,29,2,1,1,52,70,0,0,800,1210,0.18022187182081087
1,0,5,48,28,5,2,1,35,280,0,0,1300,2058,0.23537331980624968
0,10,2,60,39,2,2,1,90,195,12000,0,1500,2659,0.08997770597016273
0,20,2,60,43,2,1,2,60,138,20000,0,1000,1312,0.03192621508498752
0,12,1,60,38,2,1,1,96,205,3500,0,1400,1742,0.13498429691676012
0,3,1,48,29,2,1,1,59,137,0,0,800,889,0.3759235564665211
0,2,5,48,28,1,1,1,35,79,0,0,650,1379,0.16702546495620205
0,13,1,60,41,1,1,1,45,95,0,0,940,1379,0.11678718271853582
0,23,2,48,60,2,1,1,35,80,3000,0,1150,1242,0.0869462704795982
0,3,3,60,54,2,1,1,45,134,2000,0,1100,1286,0.2293938384824872
0,3,5,36,22,1,1,1,35,65,0,0,1000,1629,0.31611020889387154
0,2,2,30,38,2,1,1,75,159,11000,0,1280,1289,0.4425141440738026
0,30,2,24,57,2,1,3,45,40,17000,0,400,500,0.03844620347927475
0,10,2,24,42,2,1,3,75,70,4600,0,500,1104,0.22112130664290297
0,16,2,60,39,2,2,1,60,115,3000,0,800,1373,0.12909619360594876
0,2,1,48,31,2,1,1,67,67,0,0,970,1273,0.5112158411287668
0,2,6,36,24,2,1,1,60,102,0,0,900,1555,0.27472534726056885
0,11,2,60,27,2,1,1,60,125,2500,0,1100,1220,0.2227796884189781
0,8,2,24,35,2,2,3,75,180,12000,0,1000,2256,0.15030821187374585
0,37,5,36,52,2,1,1,60,240,0,0,1510,1625,0.01484765967748999
1,2,2,48,34,2,1,3,90,250,16000,2000,1500,1768,0.2794580134528297
1,6,1,48,37,2,1,1,77,170,0,0,887,887,0.30825090567270136
1,4,1,36,27,4,1,1,47,116,0,0,1300,1700,0.487583168320559
0,10,2,24,34,2,1,3,45,225,25000,0,1300,2063,0.05088513236027625
0,5,1,36,63,2,1,4,50,54,3000,0,550,700,0.4296802078690128
1,4,1,48,26,1,1,1,47,124,0,0,1500,1756,0.4698099098983388
0,9,2,48,23,1,1,1,35,123,7500,0,800,1111,0.1337518365845258
1,1,5,36,28,2,2,1,60,95,4000,0,500,625,0.5707811094789282
0,7,6,48,43,2,2,1,75,160,0,0,1350,1519,0.45864228578654126
1,2,2,60,27,2,2,1,60,115,4000,800,2250,2850,0.7480246977878839
0,2,2,48,52,2,1,1,75,218,3000,10,1400,1565,0.2773870966574285
0,10,2,60,40,2,1,3,90,301,2000,0,1100,1835,0.04469765487880281
0,12,2,48,48,2,1,1,45,293,12000,0,500,600,0.01938077893744006
0,4,2,60,33,2,1,1,75,128,3500,100,400,1244,0.07922625122289206
1,14,1,60,46,2,1,3,48,25,0,0,1700,2210,0.38990600976684286
1,2,6,48,29,2,1,1,75,96,6000,3000,1200,1521,0.4304990393755602
0,1,2,36,19,1,1,1,45,98,4000,0,200,1330,0.0929054419026658
