Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Assets,Debt,Amount,Price,Income
19,1,60,41,2,1,1,88,0,0,1450,1564,88.25525730309653
5,2,60,50,2,1,2,60,5000,0,1540,1770,90.04578127311318
7,2,36,37,2,2,3,90,4500,3000,400,882,93.21641014152819
8,1,36,33,2,1,1,78,0,0,1000,1187,94.17562305938384
10,1,48,56,2,1,3,86,0,0,1000,1000,91.74857995123186
20,2,36,43,2,1,1,60,3000,0,600,675,92.26790521854261
0,2,36,62,2,1,4,45,5000,0,430,1132,90.6985986108263
2,3,60,34,2,1,1,60,8000,4000,1250,1350,90.28601582053452
0,2,48,29,2,2,4,45,6500,420,2000,2397,95.25214517184399
12,2,48,49,2,1,2,45,4000,0,800,1228,91.32444714438465
0,2,48,49,2,1,3,105,20000,0,800,1137,92.78814780943927
9,1,36,34,1,1,1,49,0,0,800,1064,88.56998851050722
13,6,36,35,2,1,1,75,0,0,450,450,93.9078451497439
5,3,48,44,2,2,1,75,4600,0,1600,2631,92.0038509167869
0,1,48,30,2,1,2,60,0,0,1300,1582,93.26935613346566
3,1,60,44,2,1,3,74,2000,0,800,992,92.1082298847386
2,6,60,23,1,1,1,45,7500,0,1500,1525,93.64362483220748
20,2,60,50,2,2,3,45,3000,0,1500,1600,93.00760912102767
8,5,48,26,1,1,1,35,0,0,500,1800,90.00760680830115
8,2,36,48,2,1,1,45,3500,0,670,857,90.4959379698475
1,2,48,42,5,1,1,35,6500,1500,1650,1679,95.83002142863947
35,2,36,59,2,1,3,60,6000,0,500,1389,93.00580232236797
2,1,60,21,2,1,3,70,2000,0,1100,1260,92.89442507054946
8,3,60,30,2,1,1,75,2000,192,1400,1460,88.85034276726086
1,6,30,26,1,1,1,35,0,0,700,1340,95.2981015980829
1,2,48,26,2,1,3,75,1600,0,1450,1610,92.68967902967412
10,1,48,34,2,1,1,83,0,0,1200,1215,91.97263667904039
4,2,60,32,2,2,1,75,8000,0,1170,1398,89.76675529484442
11,2,36,37,2,2,3,60,13600,4500,450,625,91.11472160171355
12,2,60,27,2,1,1,60,6000,800,900,1200,88.1385474894591
2,5,60,26,1,1,1,35,0,0,1000,1724,92.17233546229323
11,6,12,41,1,1,1,35,0,0,1000,1300,92.99679668515323
8,2,48,26,2,1,3,90,3000,750,1200,1450,94.58517634020676
5,5,60,21,1,1,1,35,0,0,1100,1134,93.28330654071567
0,1,36,24,1,1,2,44,0,0,375,575,93.8672707893153
16,2,60,30,2,1,1,45,5000,0,1000,1230,89.67730612208504
15,2,36,35,2,1,1,60,3500,0,1600,2122,94.01226508206297
4,1,48,26,1,1,3,50,0,0,1100,1335,94.47360526464108
10,3,60,43,2,1,1,90,4500,1500,750,936,93.49412850407975
0,2,48,39,2,2,2,45,3500,0,1000,1603,93.62207825576142
41,6,24,59,2,1,1,60,0,0,500,1633,90.92042078376154
0,2,36,32,2,1,4,75,4000,0,500,1104,90.5827606222201
1,1,6,25,1,1,1,46,0,0,200,600,95.03135078729943
0,5,36,38,2,2,3,75,11000,0,2500,3350,96.1209382055053
2,5,60,28,1,1,1,35,0,0,1600,1739,89.92804513881137
2,5,60,25,1,1,1,35,0,0,1300,1785,90.86882540794458
11,5,60,41,4,2,1,35,0,0,1250,1549,91.08401130827866
12,2,12,50,2,1,3,75,17000,3000,1250,1721,93.84454039957164
2,2,48,33,2,1,1,75,6500,2000,1000,1234,95.01703798645441
1,1,36,28,1,1,1,55,0,0,1200,1599,91.7645185242594
4,2,60,26,2,1,1,45,4000,1200,950,1050,90.46315176969784
1,1,36,29,2,1,3,54,0,0,500,1686,92.5303799546124
5,2,24,42,2,1,1,45,7100,0,1800,3669,92.39847137059486
14,2,36,39,2,1,1,75,5000,0,1000,1155,93.206014214245
0,6,60,46,1,1,1,35,0,0,1400,1490,93.84467276034962
7,2,36,24,2,1,1,45,3000,0,1000,1597,94.83623662370972
12,5,36,31,2,1,1,60,3000,1000,700,1100,92.82350804841917
17,2,48,42,2,1,1,90,8000,1800,1000,3313,90.46860895111139
14,1,60,63,2,1,1,73,0,0,1400,1496,95.395421961999
0,1,36,18,1,1,2,40,0,0,500,500,92.40458289244496
19,2,36,43,2,1,3,75,7000,0,1000,2335,89.7012873994517
0,5,36,26,1,1,2,35,3500,350,375,500,95.55268486214378
6,1,36,24,2,1,1,66,0,0,1000,1064,91.39865888411254
14,1,48,29,2,1,1,52,0,0,800,1210,93.06412246455763
0,5,48,28,5,2,1,35,0,0,1300,2058,91.33377129736361
10,2,60,39,2,2,1,90,12000,0,1500,2659,92.29084412235747
20,2,60,43,2,1,2,60,20000,0,1000,1312,90.17716603815245
12,1,60,38,2,1,1,96,3500,0,1400,1742,91.5141485007157
3,1,48,29,2,1,1,59,0,0,800,889,91.94579015259181
2,5,48,28,1,1,1,35,0,0,650,1379,91.86041064800361
13,1,60,41,1,1,1,45,0,0,940,1379,94.79031833247905
23,2,48,60,2,1,1,35,3000,0,1150,1242,90.91046523095473
3,3,60,54,2,1,1,45,2000,0,1100,1286,92.84657995645738
3,5,36,22,1,1,1,35,0,0,1000,1629,92.88861503914333
2,2,30,38,2,1,1,75,11000,0,1280,1289,91.34122564279195
30,2,24,57,2,1,3,45,17000,0,400,500,92.18180316815157
10,2,24,42,2,1,3,75,4600,0,500,1104,92.59637879373038
16,2,60,39,2,2,1,60,3000,0,800,1373,93.5328459811668
2,1,48,31,2,1,1,67,0,0,970,1273,93.01523143279525
2,6,36,24,2,1,1,60,0,0,900,1555,92.83981605973027
11,2,60,27,2,1,1,60,2500,0,1100,1220,93.34361967938518
8,2,24,35,2,2,3,75,12000,0,1000,2256,91.52087687067481
37,5,36,52,2,1,1,60,0,0,1510,1625,90.91617812471058
2,2,48,34,2,1,3,90,16000,2000,1500,1768,88.35042479501578
6,1,48,37,2,1,1,77,0,0,887,887,92.80177566560855
4,1,36,27,4,1,1,47,0,0,1300,1700,90.01082475878054
10,2,24,34,2,1,3,45,25000,0,1300,2063,93.1032716572098
5,1,36,63,2,1,4,50,3000,0,550,700,95.35273837109217
4,1,48,26,1,1,1,47,0,0,1500,1756,92.05876020958404
9,2,48,23,1,1,1,35,7500,0,800,1111,93.95094410571899
1,5,36,28,2,2,1,60,4000,0,500,625,91.8337837201838
7,6,48,43,2,2,1,75,0,0,1350,1519,85.4922477237692
2,2,60,27,2,2,1,60,4000,800,2250,2850,92.3518399308398
2,2,48,52,2,1,1,75,3000,10,1400,1565,90.35906654643237
10,2,60,40,2,1,3,90,2000,0,1100,1835,91.19955312717835
12,2,48,48,2,1,1,45,12000,0,500,600,92.63572812470711
4,2,60,33,2,1,1,75,3500,100,400,1244,93.04963456759516
14,1,60,46,2,1,3,48,0,0,1700,2210,91.0431207916266
2,6,48,29,2,1,1,75,6000,3000,1200,1521,91.19256171695449
1,2,36,19,1,1,1,45,4000,0,200,1330,93.32411453210895
1,1,48,35,2,1,1,81,1500,0,1300,1440,95.37425879282762
0,1,48,37,2,1,2,60,0,0,1870,2217,91.27376737563097
8,2,48,52,2,1,1,60,3500,0,1000,1887,91.89623049444245
20,1,36,57,2,1,3,102,0,0,475,500,94.18616493694628
0,2,24,28,2,1,2,45,6000,0,600,943,95.23674928253841
7,2,60,25,2,1,1,60,3500,1500,1400,1432,95.86813054232852
1,1,48,33,5,1,1,60,0,0,1300,1573,93.42624074289058
0,2,48,37,2,1,3,60,18000,1700,800,1015,90.95388504020666
2,5,30,23,1,1,1,35,0,0,600,1127,93.67001121744254
8,1,24,44,2,1,1,68,40000,0,1300,1372,93.42187082337344
7,1,60,24,1,1,1,44,0,0,1100,1519,95.8233212324603
1,5,60,25,1,1,1,35,0,0,1100,1222,88.74203568089598
4,5,36,27,1,1,1,35,0,0,700,975,90.2665405276603
15,2,60,58,2,2,1,60,6000,0,1500,1670,91.31388075600302
25,1,24,45,4,1,3,53,93000,0,1900,3088,94.16846252858767
0,5,60,20,1,1,1,35,5500,1200,1170,1362,91.1672557548712
28,2,36,49,2,1,1,45,27000,0,600,1690,92.8581303697824
17,5,36,43,2,1,1,75,0,0,1000,2355,93.79392326843015
2,2,60,38,2,2,1,75,3500,500,1700,1888,91.86900424805155
11,2,60,41,2,1,1,60,7500,2000,2180,2654,91.37735570039281
1,2,36,31,2,1,1,45,8000,300,1590,1597,92.63679654310663
30,2,30,61,2,1,1,60,4000,0,700,1054,91.6105179754928
6,5,60,38,1,1,1,35,0,0,1200,1823,94.65418867224712
10,2,48,50,2,1,3,60,12000,0,1000,1303,91.16380637557275
30,2,60,65,2,1,3,45,80000,0,1700,2290,92.11391047068622
1,5,60,22,1,1,1,35,3500,0,1300,1517,94.27633593847733
26,3,48,60,2,1,1,45,4200,2000,700,2684,90.9333876241829
25,2,36,59,1,1,3,35,5500,1500,425,1175,91.44578268562812
7,3,36,24,1,1,3,35,7500,0,1350,1406,94.05283301719427
22,2,36,45,2,1,1,75,3000,0,1200,2267,90.65466120868402
4,1,36,34,2,1,1,70,0,0,900,1150,91.59914095782091
0,2,48,26,1,1,1,35,2000,0,1000,1300,91.03580423580593
0,2,60,65,2,1,4,45,10000,0,1500,1750,92.67931037766137
30,1,36,59,2,1,3,50,25000,0,1000,1298,92.3574898144871
13,5,36,38,4,1,1,45,0,0,525,625,91.71695496035441
3,2,60,27,2,1,1,75,4000,0,1400,1702,94.44862767634288
0,6,36,20,1,1,2,45,0,0,450,500,90.63220004934921
20,1,60,61,2,1,1,81,0,0,1475,1475,91.8974358835754
5,1,60,31,2,1,1,86,0,0,830,1700,92.4901272961108
25,2,48,55,2,1,1,60,5000,0,1000,1300,88.74160429346418
8,1,60,26,2,1,1,59,0,0,1400,1538,95.51610273809248
4,5,48,21,1,1,1,35,25000,0,1100,1200,90.42300336220707
0,6,48,23,1,1,1,35,0,0,1000,1294,94.92320039436038
7,5,60,27,1,1,3,35,0,0,1000,1678,93.25841566043216
5,2,60,43,2,1,2,75,2000,40,1400,1600,92.14021528879975
10,2,60,56,2,1,1,60,5000,0,1500,1844,92.76609393854336
1,5,60,26,1,1,1,35,0,0,1000,1297,93.26332694945279
1,2,36,20,2,1,3,45,11500,0,700,770,93.10482082461448
0,1,36,23,2,1,2,81,0,0,450,450,91.34787068210422
8,1,24,32,2,2,1,75,0,0,750,1258,93.36096708049163
0,2,60,44,2,1,1,75,6500,0,1000,1147,89.46446439410467
0,3,12,39,2,1,1,45,2000,0,150,550,91.0041061403623
2,1,36,42,1,1,1,45,0,0,800,870,91.39208954639022
20,2,12,49,2,1,3,60,10000,0,1000,3081,88.96706368917813
2,1,24,26,1,1,3,55,0,0,600,1097,93.81616990893714
0,6,60,43,2,1,3,75,7600,0,1465,1544,93.27886828377525
0,1,24,23,2,2,1,83,0,0,425,590,91.38857637717682
2,2,60,37,2,1,1,90,3000,1,1100,1563,93.86550044724214
3,5,60,19,1,1,1,35,0,0,1100,1387,94.22394725166983
2,3,60,36,2,1,1,75,3000,29,900,960,91.81062829220568
2,1,60,33,2,1,1,80,0,0,1350,1364,96.89246608842616
3,5,48,23,1,1,3,35,0,0,1100,1427,96.66805335054883
0,2,60,23,2,1,4,60,3000,0,820,875,94.04053257106413
10,1,60,28,2,1,1,78,18,3000,2250,2250,92.64426591410435
24,2,36,39,2,1,1,90,12000,4000,700,1693,92.59755617416491
12,1,60,37,2,1,3,84,0,0,1300,1850,93.33436185010875
5,1,36,39,2,2,1,100,0,0,1400,3959,93.23004140147523
25,2,60,43,2,1,3,60,12000,0,1000,1627,93.60750815690501
3,6,60,21,1,1,1,35,0,0,1400,1646,90.8700312027832
17,1,48,36,2,1,1,56,0,0,1000,1295,89.82963974810279
8,6,36,30,2,2,3,75,4000,1365,1220,1745,94.86940529783556
10,2,24,45,4,1,1,35,14000,0,200,300,89.63902745353275
15,2,60,39,4,1,3,45,7000,0,1500,2230,93.66762626263457
0,6,60,27,1,1,1,35,0,0,1500,1601,90.05902069767629
8,6,48,24,2,1,1,45,0,0,770,1129,95.84758659178996
17,2,48,43,2,1,1,75,5500,0,1100,1664,94.46480222890834
0,2,60,34,2,1,2,75,5000,0,1000,1142,90.70518601688138
0,2,48,21,1,1,2,60,2500,0,1220,1598,92.7844873307161
37,2,60,56,3,1,1,35,10000,0,1300,1750,91.22632841765004
10,2,60,37,2,2,1,90,4500,0,1200,1296,96.26672177160069
2,2,60,30,2,2,1,45,4000,0,2000,2250,95.47882454643374
23,1,24,47,1,1,1,44,0,0,350,975,91.90198809458361
7,1,48,59,2,1,1,83,3000,0,1250,1525,93.10578455140117
0,1,36,32,2,1,3,89,0,0,1000,1304,94.81507834486344
1,5,60,29,2,1,1,75,10000,0,700,1610,90.30825177558974
27,2,60,56,2,1,1,45,3000,0,950,1386,92.72867404970717
8,5,60,33,2,1,3,75,0,0,1200,1506,93.0178325261983
9,2,36,24,2,1,1,45,4000,2000,450,1388,93.54362573739334
40,2,36,62,2,2,3,45,13500,0,1000,1300,94.57410168814116
1,3,12,34,2,2,1,90,3000,0,425,1245,93.5669549663285
2,5,36,21,1,1,2,35,0,0,300,495,92.93259865555528
5,1,36,27,2,1,1,57,0,0,560,1163,92.96663147458199
10,3,36,61,2,1,1,75,25000,0,350,400,93.84054417309572
5,5,36,50,2,1,4,90,0,0,1000,1279,90.48666703681582
2,5,48,39,4,1,1,35,0,0,550,2340,94.4274775803063
0,6,60,31,1,1,2,35,0,0,900,982,96.11040853565014
5,2,60,48,2,1,1,60,3000,0,1300,1400,91.19164405325256
11,2,36,46,2,1,1,45,5000,0,1075,1631,91.58227148398245
0,2,60,31,3,1,3,35,4000,0,943,1018,95.27120713956056
5,2,18,29,2,1,1,45,6000,3000,450,1678,94.07695793737157
8,2,48,63,2,1,1,45,8000,0,600,790,93.40649273972232
1,6,48,35,4,2,1,35,0,0,1300,1696,94.92597991580567
11,1,60,28,2,1,1,59,0,0,1225,1360,94.35154496323341
6,1,60,28,2,1,1,54,0,0,1700,1700,92.43818361600009
0,6,60,22,1,1,2,35,0,0,1350,1400,88.80421337107336
20,2,12,52,2,1,3,60,8500,0,400,1202,94.71348128252379
2,2,60,31,2,1,1,60,4500,800,1450,1600,90.97810397889332
7,3,60,29,2,1,1,60,3500,500,1000,1290,90.812653095382
0,5,60,25,2,2,1,45,0,0,1400,1557,91.21756552980727
22,1,60,51,2,1,1,57,0,0,1300,1347,92.35631848874188
15,2,36,47,2,1,1,75,13000,0,2700,3560,93.36335470760167
1,5,36,19,1,1,2,35,0,0,1200,1426,95.67584146832002
17,2,12,47,2,1,1,75,2500,0,400,1454,92.6188994958681
3,5,12,26,1,1,1,35,3500,0,1000,1844,92.8777735614375
6,2,6,50,2,2,3,75,30000,0,600,1282,89.8630531349678
12,2,60,51,2,1,1,45,9000,0,1450,1490,93.79897534183954
6,2,48,53,2,1,3,45,3500,0,900,1281,92.91615420511964
0,2,60,26,2,1,1,45,3500,0,1310,1464,93.70701967867868
2,5,48,19,1,1,2,35,0,0,900,1045,95.58071973998489
3,2,24,60,2,1,3,90,16000,0,2750,2971,95.09212615375212
1,1,60,33,2,1,2,85,5000,0,1700,1878,93.2240429234806
1,1,48,36,2,1,2,101,0,0,1550,1839,91.92448198943967
2,1,60,29,1,1,1,47,0,0,1100,1100,95.63446630392657
4,6,60,28,2,1,1,60,0,0,1150,1630,94.37377365333776
6,4,24,31,1,1,1,35,8000,0,1000,2436,97.17560137663739
1,1,18,33,2,1,3,69,0,0,600,1150,95.04269066949456
0,3,48,45,2,1,1,75,3000,100,1000,1429,94.58236735643372
25,2,36,50,2,1,3,90,75000,0,900,1125,89.95415199137928
5,1,60,37,2,2,1,131,0,0,2200,2538,89.28572826397941
28,2,42,50,3,1,1,35,6000,0,1150,1397,94.62645679301751
3,2,60,38,2,1,2,75,3000,0,930,1135,94.18373758611087
15,2,48,31,2,1,1,60,7000,0,1200,1290,92.52968708223628
15,2,36,58,2,1,3,60,9000,0,687,687,94.7813086845237
20,2,18,52,2,2,1,75,50000,0,800,1017,91.85285713827702
10,2,36,26,2,1,1,60,3000,1800,500,690,93.1079621358403
1,3,36,34,2,1,1,45,1800,1500,700,1296,92.42797004082607
18,6,60,43,2,1,1,75,0,0,2000,2240,92.86233894354893
0,5,36,24,1,1,3,35,0,0,500,1400,93.95008547752886
1,5,60,21,1,1,1,35,3500,0,1650,2151,91.55465755335572
11,2,60,30,1,1,1,35,875,325,750,850,93.63907834652079
13,2,24,32,2,1,1,75,8000,0,1400,2060,90.06460944718361
5,2,60,35,2,1,1,75,5000,1500,1350,1553,93.39424391694465
2,3,60,32,2,2,1,75,4000,0,1300,1566,95.16490229359884
5,2,60,36,2,1,1,75,12000,2000,600,1735,93.9197184136048
11,2,60,38,2,1,1,60,3000,0,1650,1816,91.45631653594332
10,5,60,30,4,2,1,35,0,0,280,855,89.45158311529399
1,1,60,41,2,1,1,52,0,0,850,882,93.23863476172316
0,2,36,61,2,1,4,45,6000,0,750,857,90.78066458132176
3,2,60,22,1,1,3,35,10000,0,800,990,94.58116335855577
10,2,24,47,2,1,1,60,6000,0,250,1400,97.69259835713261
25,3,36,49,2,1,1,60,5000,0,400,1062,92.34389236664313
3,5,60,23,1,1,3,35,8000,2000,1550,1750,92.80302025440847
18,2,24,52,2,1,1,75,11000,0,370,1555,90.42477789718332
2,6,36,25,1,1,1,35,0,0,600,1104,89.2510977633996
23,2,24,57,2,1,1,45,2500,0,600,1118,91.13170153350896
28,2,60,57,3,2,1,35,15000,0,1700,1875,90.44892608202709
6,5,60,28,4,1,1,35,0,0,1500,1878,92.31761111022975
3,1,60,31,2,1,1,101,0,0,1150,1152,92.91966635248507
5,6,36,49,2,1,4,60,8000,0,400,428,91.40561694873078
20,2,36,35,2,1,1,75,12000,0,1500,1700,92.3391548174614
1,1,60,24,2,1,1,57,0,0,1530,1586,93.58860213095572
30,2,48,47,2,1,1,60,8000,0,1100,1298,92.57372275964873
18,2,60,49,3,1,1,35,4000,0,1000,1057,92.86521832133407
15,2,48,32,2,1,1,60,3500,0,795,1458,92.71835044493436
0,2,36,29,2,2,1,45,8000,0,600,1314,92.17189082968527
20,2,36,51,2,2,1,75,4000,0,1200,1620,90.5320015171111
3,5,48,22,1,1,1,35,0,0,1100,1382,91.09958802740424
5,6,36,54,2,1,1,45,0,0,800,1180,90.71667938988331
3,1,48,33,1,1,3,45,0,0,1350,1518,93.89563281894597
5,2,18,31,2,1,1,75,5000,0,800,1615,93.62605123015511
15,2,48,43,2,1,3,60,18000,0,2500,2976,93.26764138572466
0,2,36,28,2,1,1,45,8000,4000,900,1888,93.05198866623128
2,5,60,22,1,1,1,35,0,0,1100,1481,89.35379490759205
6,6,30,22,1,1,1,35,0,0,1086,1086,95.3331747997965
17,2,60,42,2,1,1,75,3500,0,1000,1594,95.63169820070306
4,2,60,28,2,1,3,60,10000,3500,1200,2100,92.23983270933236
1,1,48,27,2,1,3,76,0,0,1700,1985,92.24681848487715
30,2,60,49,3,1,1,35,4000,0,1100,1152,92.61311245183569
1,1,60,29,2,1,1,84,0,0,1350,1743,93.01093407753984
5,2,60,48,2,2,1,90,2000,792,1000,1034,94.59296739290609
0,2,36,35,2,1,3,75,4000,0,1300,2125,92.39940708010207
17,5,60,32,2,1,1,75,6000,0,1300,1682,92.00902238017838
22,5,36,40,2,1,1,75,0,0,1000,1688,89.30038823321328
1,2,60,35,2,1,1,75,3000,0,1250,1391,89.83211239139241
8,6,36,29,2,2,1,60,0,0,800,1000,92.87026787760803
8,2,24,46,2,1,1,75,5000,0,740,2095,90.61162419147956
0,2,24,38,2,1,1,75,3000,0,500,1214,90.79017042038883
3,1,48,36,2,1,1,85,5000,0,1700,1797,93.25220519196534
1,1,48,27,1,1,2,45,4000,0,1600,2075,89.09412787721948
3,2,60,58,2,2,1,45,10000,0,1000,1000,90.40306590882328
4,2,60,34,1,1,4,45,2500,0,1150,1497,88.39378807789882
3,2,60,35,2,1,1,60,5000,0,1000,1317,89.61028252884873
5,3,36,50,2,1,1,60,8000,0,750,875,91.52212750430402
2,1,60,45,2,1,3,88,0,0,850,1044,92.0755484495311
22,1,60,40,2,1,3,91,7000,0,1600,1700,90.73107019118792
0,1,36,26,2,1,1,95,0,0,575,650,89.54869030520196
18,2,48,32,2,1,1,75,4000,39,660,1461,92.19457761976231
20,1,60,44,2,1,1,91,3000,0,1500,1519,89.98712444849399
20,2,60,34,2,1,1,75,1500,700,800,1177,94.15645539240884
35,6,60,54,2,1,1,75,0,0,950,1164,91.57257778546708
6,1,60,29,1,1,1,45,2500,0,1250,1490,90.47825569885703
25,2,48,52,2,1,1,45,3000,0,800,1300,90.7558040957984
5,2,48,33,2,1,1,75,4000,1100,1250,1550,94.59746061432325
8,5,60,24,1,1,1,35,0,0,1250,1500,92.55121321518263
11,3,36,44,2,1,1,90,2000,100,250,450,91.16845449156557
7,1,60,49,2,2,1,67,0,0,1300,1500,94.39658757584917
2,5,30,25,2,1,3,35,0,0,250,550,92.90252266391627
10,6,60,31,2,1,1,45,0,0,1200,1682,91.89588160567466
17,2,60,51,1,1,1,35,3000,0,1250,1668,93.99938759675662
2,2,60,24,2,2,1,60,6500,2000,1450,1450,94.78753054583413
1,5,60,27,1,1,2,35,8000,0,1100,1300,93.6987232615568
1,5,48,22,1,1,3,35,3000,2000,1300,1491,93.878356854654
1,1,60,24,2,1,1,57,0,0,1350,1427,90.70075861843478
5,2,60,36,2,1,1,90,4000,0,1660,1838,95.63567194052028
10,2,48,36,2,1,2,75,3000,0,1000,1400,93.59469838291139
7,2,36,51,2,1,1,75,12000,0,1000,1300,92.6795458749992
15,2,18,39,2,1,3,75,14000,0,700,2243,88.52849833238531
0,6,18,22,1,1,2,35,0,0,175,475,92.52819950476224
6,2,36,23,2,1,1,45,3000,50,600,940,92.83338090207872
15,2,12,46,2,1,3,45,7000,0,400,1127,93.28138894593323
1,1,36,27,2,1,1,55,0,0,1000,1300,94.66647478160323
13,2,36,51,2,2,1,45,5000,1000,1400,2438,90.87315362323568
3,5,60,30,1,1,1,35,0,0,750,829,91.38282566178455
10,3,60,44,2,1,3,60,15000,2880,1150,1297,93.08714586921191
11,2,60,26,2,1,1,45,5000,0,1350,1498,92.21289300149964
35,2,48,50,1,1,3,35,12000,0,800,1161,94.84100837903087
10,2,60,47,2,1,3,60,15000,0,1500,1813,91.49965553306814
10,2,60,40,2,1,1,105,6500,0,1500,1800,95.81966115492776
0,1,48,32,1,1,1,41,0,0,800,1566,94.47761070552473
3,2,60,39,2,1,1,90,5000,0,850,996,91.21429972864904
28,2,24,53,2,1,1,75,3500,0,500,788,91.87548773779925
2,2,36,40,2,1,3,105,6000,0,2000,2532,92.28507242150329
1,2,60,33,2,1,3,75,3500,2900,1400,1803,91.43488597706438
1,2,48,36,2,1,1,60,5500,0,1085,1736,93.62962311331344
2,1,12,66,2,1,4,51,20000,0,500,1504,96.02360351685502
1,2,12,22,1,1,1,45,3500,0,200,1156,91.70423770283918
0,2,60,28,2,1,1,35,9500,0,1400,1850,91.18894768665471
3,2,48,25,1,1,1,35,4000,0,1000,1301,92.17726752247812
2,6,48,29,1,1,1,35,0,0,700,1100,88.30893504378268
3,2,54,33,2,1,1,75,7000,0,500,1116,93.25321170983172
6,2,36,37,2,1,1,60,15000,4500,1740,2340,93.45101022054006
6,1,60,46,2,1,1,82,0,0,1245,1503,93.66216058886289
11,5,48,50,2,1,1,105,0,0,1500,1637,94.47270099666119
7,1,36,44,2,1,1,85,6000,0,400,400,92.16808727339884
15,1,6,41,2,1,3,93,20000,1000,500,1825,93.29132791228021
6,2,36,38,2,1,3,90,7000,300,800,960,92.71614818315754
4,2,60,26,1,1,1,35,3000,0,700,1504,93.55472846958467
6,1,60,41,5,2,1,55,7000,5000,1900,2260,92.04625178263727
0,2,36,40,2,1,1,75,8000,0,2000,2261,94.27890684143539
1,5,36,23,1,1,2,35,0,0,500,550,94.69502119341966
12,2,18,31,2,2,1,60,4500,400,600,1850,93.9567532501734
2,6,36,44,2,2,3,120,0,0,800,800,92.59422053009808
30,1,6,49,2,2,3,81,2000,0,800,1804,93.80961694357033
23,2,60,45,2,2,1,60,10000,0,1400,2099,93.4056801027084
10,2,36,30,2,1,1,60,8000,2100,800,2200,93.66241401014322
18,2,36,33,2,1,3,75,9000,3000,850,1340,94.42489003025237
6,1,12,33,2,1,1,85,0,0,500,1500,88.23830090333472
10,2,12,48,2,1,1,75,4000,0,300,850,90.80041496163048
3,1,60,31,2,2,2,58,0,0,1500,1537,93.48078435828663
0,2,24,54,2,2,3,45,60000,0,1400,1640,92.47709776301994
6,5,36,28,2,1,1,75,7000,0,675,775,88.17523255503926
7,2,36,34,2,1,1,60,5000,0,600,848,90.62360160615297
3,2,48,37,3,1,4,45,10000,0,1700,2481,94.43970914867944
9,1,60,30,1,1,1,48,0,0,600,1054,91.73571405943683
1,1,36,43,2,1,1,92,0,0,550,590,91.76282156267129
0,2,12,21,1,1,1,35,1500,0,350,350,91.82947899382293
2,1,60,34,2,1,1,91,0,0,1100,1378,95.9474155965899
7,6,36,33,2,2,1,75,30000,0,800,1151,94.22975782761159
0,2,24,58,2,2,1,45,4000,0,600,1607,90.6982201304803
10,2,24,47,2,1,3,135,4500,0,350,1097,94.3070211985464
2,5,60,54,1,1,3,35,0,0,600,847,93.80903021426957
20,5,60,46,1,1,1,35,8000,0,550,1106,92.82014745420877
4,2,60,26,1,2,1,35,4000,0,1350,1610,92.58435892525918
8,2,48,53,2,1,1,45,8000,700,750,797,89.05795930212726
0,5,60,23,1,1,4,35,0,0,1340,1340,92.07506798250968
7,2,60,52,3,1,1,35,4500,0,1350,1445,92.45954626176275
7,2,60,55,2,1,1,45,5000,0,1250,1455,95.55542529322823
0,2,48,44,2,1,2,75,4000,0,900,1204,92.9970479489499
5,2,60,37,2,1,4,75,3000,672,1300,1510,90.50271099086382
5,5,60,29,1,1,3,35,12000,0,1200,1553,93.73829351891524
10,1,60,31,2,1,1,59,0,0,1600,1796,93.37844408754974
1,6,60,27,1,1,1,35,4000,1200,1500,1558,95.66051271460283
2,2,48,24,1,1,1,35,6000,0,1000,1347,92.83406572570317
1,2,36,35,2,1,3,75,3000,280,800,950,90.87881977569626
28,1,48,51,2,1,1,112,15000,0,1300,2093,90.12222651198674
0,6,36,37,2,1,4,75,0,0,500,800,93.30015921515476
1,3,36,28,2,1,1,60,4500,0,350,450,94.34529893854503
1,2,42,38,2,1,1,75,8000,0,1300,1683,91.92993334005996
0,1,48,21,1,1,2,50,0,0,1500,1575,88.92875454742422
3,5,60,28,1,1,1,35,0,0,700,873,92.026588764818
1,2,48,27,2,1,1,45,5000,0,350,1680,90.94151337965715
2,1,36,32,2,1,1,67,0,0,750,900,91.11549331013609
5,1,60,39,2,1,1,93,0,0,1100,1338,92.96832400023769
3,2,36,26,2,1,1,45,26000,0,1000,1300,91.53409883616845
4,1,48,34,2,1,1,79,0,0,750,1431,96.92241780600415
2,2,36,47,2,1,1,60,5000,0,1200,1397,92.22816209613823
15,2,36,51,2,2,3,45,15000,0,2000,3318,93.9495146967306
0,5,12,27,1,1,3,45,35000,0,1000,2000,91.1029195634535
3,1,60,42,2,1,1,105,25000,0,1000,1338,96.19509795544354
5,1,60,47,1,2,1,46,8500,0,2500,2664,92.84943735631128
0,5,48,26,1,1,1,35,0,0,1100,1100,89.18564045984373
16,2,60,42,2,1,1,75,2000,0,1050,1490,98.20247716333903
14,1,36,32,2,1,1,87,0,0,550,750,96.66321966926931
5,2,48,40,2,1,3,75,11000,770,1200,1483,94.23385883337005
2,2,60,25,2,1,1,45,6000,2700,1300,1681,93.93787809397368
14,1,48,28,2,1,1,60,0,0,1450,1474,92.4307241605122
8,5,60,32,4,1,1,75,3500,0,1350,1729,91.76695315351235
2,5,36,24,1,1,1,35,3000,0,600,1604,90.56904629548447
